DATE,QTY_B1_1,QTY_B1_2,QTY_B1_3,QTY_B1_4,QTY_B1_5,QTY_B1_6,QTY_B1_7,QTY_B1_8,QTY_B1_9,QTY_B1_10,QTY_B1_11,QTY_B1_12,QTY_B1_13,QTY_B1_14,QTY_B1_15,QTY_B1_16,QTY_B1_17,QTY_B1_18,QTY_B1_19,QTY_B1_20,QTY_B1_21,QTY_B1_22,QTY_B1_23,QTY_B1_24,QTY_B1_25,QTY_B1_26,QTY_B1_27,QTY_B1_28,QTY_B1_29,QTY_B1_30,QTY_B1_31,QTY_B1_32,QTY_B1_33,QTY_B1_34,QTY_B1_35,QTY_B1_36,QTY_B1_37,QTY_B1_38,QTY_B1_39,QTY_B1_40,QTY_B1_41,QTY_B1_42,QTY_B2_1,QTY_B2_2,QTY_B2_3,QTY_B2_4,QTY_B2_5,QTY_B2_6,QTY_B2_7,QTY_B2_8,QTY_B2_9,QTY_B2_10,QTY_B2_11,QTY_B2_12,QTY_B2_13,QTY_B2_14,QTY_B2_15,QTY_B2_16,QTY_B2_17,QTY_B2_18,QTY_B2_19,QTY_B2_20,QTY_B2_21,QTY_B2_22,QTY_B2_23,QTY_B2_24,QTY_B2_25,QTY_B2_26,QTY_B2_27,QTY_B2_28,QTY_B2_29,QTY_B2_30,QTY_B2_31,QTY_B2_32,QTY_B2_33,QTY_B2_34,QTY_B2_35,QTY_B2_36,QTY_B2_37,QTY_B2_38,QTY_B2_39,QTY_B2_40,QTY_B2_41,QTY_B2_42,QTY_B2_43,QTY_B2_44,QTY_B2_45,QTY_B3_1,QTY_B3_2,QTY_B3_3,QTY_B3_4,QTY_B3_5,QTY_B3_6,QTY_B3_7,QTY_B3_8,QTY_B3_9,QTY_B3_10,QTY_B3_11,QTY_B3_12,QTY_B3_13,QTY_B3_14,QTY_B3_15,QTY_B3_16,QTY_B3_17,QTY_B3_18,QTY_B3_19,QTY_B3_20,QTY_B3_21,QTY_B4_1,QTY_B4_2,QTY_B4_3,QTY_B4_4,QTY_B4_5,QTY_B4_6,QTY_B4_7,QTY_B4_8,QTY_B4_9,QTY_B4_10,PROMO_B1_1,PROMO_B1_2,PROMO_B1_3,PROMO_B1_4,PROMO_B1_5,PROMO_B1_6,PROMO_B1_7,PROMO_B1_8,PROMO_B1_9,PROMO_B1_10,PROMO_B1_11,PROMO_B1_12,PROMO_B1_13,PROMO_B1_14,PROMO_B1_15,PROMO_B1_16,PROMO_B1_17,PROMO_B1_18,PROMO_B1_19,PROMO_B1_20,PROMO_B1_21,PROMO_B1_22,PROMO_B1_23,PROMO_B1_24,PROMO_B1_25,PROMO_B1_26,PROMO_B1_27,PROMO_B1_28,PROMO_B1_29,PROMO_B1_30,PROMO_B1_31,PROMO_B1_32,PROMO_B1_33,PROMO_B1_34,PROMO_B1_35,PROMO_B1_36,PROMO_B1_37,PROMO_B1_38,PROMO_B1_39,PROMO_B1_40,PROMO_B1_41,PROMO_B1_42,PROMO_B2_1,PROMO_B2_2,PROMO_B2_3,PROMO_B2_4,PROMO_B2_5,PROMO_B2_6,PROMO_B2_7,PROMO_B2_8,PROMO_B2_9,PROMO_B2_10,PROMO_B2_11,PROMO_B2_12,PROMO_B2_13,PROMO_B2_14,PROMO_B2_15,PROMO_B2_16,PROMO_B2_17,PROMO_B2_18,PROMO_B2_19,PROMO_B2_20,PROMO_B2_21,PROMO_B2_22,PROMO_B2_23,PROMO_B2_24,PROMO_B2_25,PROMO_B2_26,PROMO_B2_27,PROMO_B2_28,PROMO_B2_29,PROMO_B2_30,PROMO_B2_31,PROMO_B2_32,PROMO_B2_33,PROMO_B2_34,PROMO_B2_35,PROMO_B2_36,PROMO_B2_37,PROMO_B2_38,PROMO_B2_39,PROMO_B2_40,PROMO_B2_41,PROMO_B2_42,PROMO_B2_43,PROMO_B2_44,PROMO_B2_45,PROMO_B3_1,PROMO_B3_2,PROMO_B3_3,PROMO_B3_4,PROMO_B3_5,PROMO_B3_6,PROMO_B3_7,PROMO_B3_8,PROMO_B3_9,PROMO_B3_10,PROMO_B3_11,PROMO_B3_12,PROMO_B3_13,PROMO_B3_14,PROMO_B3_15,PROMO_B3_16,PROMO_B3_17,PROMO_B3_18,PROMO_B3_19,PROMO_B3_20,PROMO_B3_21,PROMO_B4_1,PROMO_B4_2,PROMO_B4_3,PROMO_B4_4,PROMO_B4_5,PROMO_B4_6,PROMO_B4_7,PROMO_B4_8,PROMO_B4_9,PROMO_B4_10
3/22/2016,4,6,11,1,6,1,3,13,12,2,4,63,12,12,2,4,5,5,3,16,3,4,10,16,3,3,3,9,8,3,26,17,1,0,2,2,29,13,16,2,4,16,1,2,1,12,0,1,2,2,2,2,6,0,2,0,15,0,4,3,4,0,3,3,2,1,1,5,5,6,2,0,3,2,2,0,8,2,5,2,6,3,0,7,5,0,0,1,2,0,0,1,0,0,2,0,2,1,2,0,0,3,1,0,1,0,0,1,2,5,3,0,1,4,0,4,2,3,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2016,2,5,0,2,2,0,3,1,17,0,21,36,5,7,0,0,1,2,3,20,1,4,8,25,8,2,0,1,6,5,9,38,1,0,2,1,24,13,16,0,1,16,0,0,0,13,4,6,1,4,4,1,2,0,3,1,4,1,3,12,0,1,5,8,3,2,2,1,7,9,2,1,2,2,5,2,2,6,6,2,9,2,6,1,2,3,2,1,0,1,5,0,0,1,1,0,3,0,5,0,2,0,3,0,0,0,0,1,1,0,1,0,2,2,0,0,0,7,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2016,2,9,6,2,0,2,6,4,5,0,13,50,3,7,1,0,1,2,6,11,4,5,5,21,5,8,4,5,2,1,5,22,0,1,4,0,28,17,0,0,4,18,1,2,0,10,3,3,1,2,7,3,0,0,4,3,21,1,3,6,0,0,5,5,4,0,4,0,10,17,0,0,1,0,2,1,4,7,4,2,1,5,0,2,0,5,0,0,6,1,0,1,0,1,0,1,2,2,0,1,0,0,2,1,1,0,0,0,9,0,6,0,2,2,0,5,0,2,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2016,8,12,4,1,5,0,7,9,18,2,8,70,9,8,2,1,9,7,8,49,10,3,8,25,13,3,5,4,1,4,13,44,1,0,4,4,35,36,9,2,13,31,0,1,0,18,0,0,1,2,6,0,2,2,2,2,12,0,3,17,3,0,4,5,4,0,1,4,6,6,0,5,1,7,0,8,7,6,16,8,10,7,1,3,1,4,0,0,6,4,5,4,2,0,1,1,1,3,4,0,1,0,6,2,1,1,0,0,0,2,7,1,4,5,4,3,0,5,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2016,6,12,2,5,2,2,7,4,14,6,5,104,9,4,1,1,5,5,4,16,5,8,12,20,7,3,3,1,8,7,30,40,2,3,4,6,81,32,10,6,8,16,0,2,0,19,1,1,6,4,8,2,0,0,8,0,28,0,4,8,0,2,3,3,1,1,1,1,10,16,4,0,1,5,3,4,10,3,5,8,10,2,1,1,2,6,0,1,1,1,0,8,0,1,1,4,1,2,1,0,2,3,3,3,2,0,1,2,6,1,3,0,5,2,2,4,0,6,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2016,1,2,1,4,2,1,2,0,6,1,0,21,3,0,3,3,0,1,2,8,3,1,1,0,2,1,2,4,4,1,9,6,3,2,2,0,7,3,8,3,4,4,1,4,0,9,2,3,8,3,1,1,1,2,2,1,12,0,0,10,0,1,4,4,3,2,0,3,3,3,1,1,1,2,0,1,4,3,3,1,9,1,0,2,2,11,1,0,0,0,3,0,1,0,0,0,4,1,1,0,1,0,3,3,0,1,0,0,0,0,3,0,2,1,0,3,2,4,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2016,2,1,4,1,0,0,1,1,0,0,1,14,3,1,0,3,0,0,9,6,0,0,0,1,9,2,2,2,0,1,2,6,0,1,2,0,2,2,1,1,13,3,0,2,0,19,0,0,2,3,3,0,1,2,1,0,9,4,0,3,0,0,7,4,2,0,0,0,9,14,3,4,1,1,6,11,5,0,3,2,4,3,2,4,2,0,1,0,0,0,1,4,0,1,0,1,1,1,0,0,1,0,1,0,5,1,0,0,3,0,3,0,1,0,3,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/2016,7,1,3,2,2,0,4,4,2,0,2,14,0,2,1,2,0,2,0,10,1,0,1,1,6,0,5,2,1,2,2,3,0,2,5,1,6,2,6,0,7,1,1,0,2,12,1,0,7,2,6,3,1,1,1,0,7,0,1,13,0,1,4,4,6,1,1,5,5,15,4,4,1,2,0,4,10,5,10,4,1,3,1,3,4,8,0,0,0,1,1,1,2,0,1,0,3,0,1,0,0,1,0,4,1,1,0,1,2,0,3,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2016,1,0,6,1,1,1,5,3,3,0,0,16,1,3,2,0,0,3,0,10,0,1,2,1,8,5,0,3,1,2,13,7,1,1,3,3,3,3,2,2,7,5,0,0,3,25,3,4,4,3,5,0,0,2,1,2,17,1,2,1,0,0,7,1,2,0,1,1,8,12,3,2,2,2,10,4,5,3,3,7,5,2,2,4,4,7,0,1,1,1,0,1,0,1,0,0,1,2,1,0,0,2,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2016,5,1,1,1,1,1,6,1,2,0,3,25,2,4,4,3,0,2,3,9,2,2,4,0,5,3,0,0,4,5,10,5,0,1,6,0,8,5,2,2,10,5,0,3,5,11,1,1,7,5,3,6,0,2,1,1,6,2,0,10,0,0,2,2,4,1,3,4,4,11,2,5,1,1,1,8,3,2,7,6,3,3,1,1,9,5,1,1,12,3,2,8,0,0,4,1,5,2,2,0,2,0,8,2,3,0,0,2,7,3,2,0,3,2,2,6,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2016,4,0,3,4,1,0,6,1,8,5,6,33,7,2,2,3,3,6,1,13,5,3,6,0,13,4,1,2,3,2,4,6,2,3,5,1,13,7,6,1,15,9,1,4,4,29,2,7,5,5,6,3,1,3,3,4,23,0,3,18,0,1,3,5,10,3,3,2,16,12,2,0,3,1,3,6,9,9,14,5,6,4,1,1,6,5,1,0,1,4,4,3,2,0,3,5,1,3,0,0,1,0,4,1,1,0,1,1,5,0,10,1,4,2,4,9,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2016,3,0,3,1,1,0,1,0,2,0,5,10,0,1,0,0,0,0,1,8,1,1,2,0,3,1,0,1,1,1,1,5,0,2,4,4,4,1,3,3,4,4,0,1,0,14,0,0,0,3,2,3,0,0,5,2,7,1,0,6,0,0,2,1,3,5,1,0,4,4,2,4,1,0,0,6,1,0,6,0,4,2,0,3,0,5,0,1,3,1,3,0,1,0,1,1,1,0,1,0,0,0,2,1,2,5,2,0,1,0,2,1,3,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2016,3,1,0,0,1,0,2,3,6,4,3,11,0,3,1,1,0,0,1,6,2,0,0,0,5,1,1,3,1,2,2,3,6,2,4,0,7,1,4,2,5,3,0,4,0,19,4,1,8,0,12,1,0,3,0,0,34,0,5,3,6,1,1,1,3,4,5,0,1,20,2,2,0,3,2,4,5,7,2,9,7,5,3,1,2,11,4,0,3,1,1,3,1,0,0,1,4,4,1,0,1,1,0,2,0,0,0,0,0,0,1,1,9,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/2016,4,2,1,0,1,1,0,0,3,0,6,11,3,4,3,1,0,1,6,8,2,0,3,6,7,2,3,0,3,1,2,6,0,0,3,1,6,2,5,2,9,11,2,4,3,5,3,3,0,1,6,2,1,0,2,6,13,1,6,9,0,0,2,8,4,0,3,0,2,16,2,2,1,1,3,1,10,4,7,2,11,0,0,1,1,7,2,1,0,5,2,3,0,2,0,8,0,0,3,0,1,1,2,1,2,1,2,0,0,1,9,0,1,5,8,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/2016,4,0,3,3,3,0,2,2,4,3,0,16,3,2,3,2,0,5,2,7,0,5,0,0,5,0,3,4,1,3,3,10,0,2,4,0,13,2,4,1,4,5,0,1,5,22,2,0,2,1,3,2,0,0,1,0,2,1,0,8,0,0,0,5,3,1,0,7,5,16,2,0,1,3,2,1,11,6,5,2,2,6,0,1,6,1,0,0,1,0,0,2,2,0,0,2,1,1,2,0,1,0,3,4,4,0,3,2,3,1,2,0,0,1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2016,2,0,2,0,2,0,3,0,2,0,1,5,3,7,3,2,1,3,4,10,1,1,4,1,8,2,2,1,3,2,3,0,1,1,3,0,3,0,2,2,10,1,0,3,0,18,1,2,6,1,5,2,0,0,0,2,0,0,0,1,0,3,1,4,0,0,2,2,1,6,2,1,3,3,2,2,1,6,4,1,2,5,1,3,0,9,0,0,8,1,1,1,0,0,0,1,1,1,5,0,0,1,1,0,1,1,3,1,3,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2016,4,3,3,0,7,1,2,3,5,4,3,32,1,0,2,0,4,5,2,12,2,5,11,1,2,4,1,2,1,5,5,6,1,2,0,1,7,7,9,3,3,3,0,1,1,27,4,6,3,3,8,1,0,4,5,0,18,0,2,10,0,0,3,10,4,0,4,5,6,21,1,5,2,0,2,4,15,5,8,6,2,4,2,3,1,2,0,2,4,0,1,2,0,1,1,0,6,0,0,0,0,0,2,0,0,3,0,1,2,0,7,2,13,0,4,22,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2016,6,4,5,7,0,0,8,4,8,2,1,27,10,4,3,5,0,4,5,6,4,5,6,0,13,3,2,0,8,5,6,18,0,2,2,0,0,0,10,1,14,4,1,5,4,38,2,2,8,2,15,1,1,2,7,3,22,1,2,24,2,1,6,4,10,0,5,5,7,14,8,4,5,2,3,10,6,19,21,9,10,5,1,1,1,16,0,1,6,0,5,2,3,1,1,4,4,4,5,1,2,0,4,1,12,1,2,2,7,0,7,0,10,2,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2016,3,0,0,0,1,1,5,1,8,1,0,8,3,1,2,2,0,0,4,7,2,1,1,1,3,0,0,4,2,2,0,1,0,0,5,2,3,1,2,4,4,3,1,0,3,7,1,0,2,0,4,0,0,1,0,4,6,0,0,2,0,0,4,2,3,1,3,0,6,2,3,1,0,2,1,0,1,7,3,3,0,2,2,1,1,4,0,1,2,1,1,0,0,6,1,1,1,1,0,0,0,2,1,1,1,3,1,0,0,1,5,1,0,4,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2016,2,2,1,2,0,5,3,0,4,2,1,9,1,1,6,5,0,0,3,5,3,3,2,1,7,0,2,0,1,0,1,9,2,4,4,0,6,4,2,2,5,2,0,2,7,9,0,2,4,3,10,2,0,0,1,1,14,0,1,1,0,0,1,0,3,0,2,0,4,9,0,2,2,1,3,5,2,1,5,3,4,1,3,0,0,1,0,2,1,1,0,8,0,0,1,1,0,0,3,0,1,1,1,0,0,0,1,0,2,0,3,0,8,0,1,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2016,5,5,2,3,1,1,3,1,1,3,1,9,3,5,2,2,1,5,2,9,0,2,2,1,1,0,0,0,2,4,7,6,1,0,5,2,2,3,4,2,4,1,0,2,3,9,1,2,0,0,2,1,1,1,1,1,6,0,0,5,1,0,3,3,0,1,1,1,3,4,0,1,1,1,0,1,9,2,3,1,7,0,2,4,5,6,2,0,6,1,2,1,1,0,0,2,3,0,0,0,0,1,0,2,0,0,2,0,6,0,3,5,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/2016,8,2,3,3,1,0,6,3,0,3,2,10,2,3,0,4,0,5,1,5,0,1,1,0,6,1,1,2,2,0,1,6,3,1,1,5,11,4,3,0,1,4,0,1,2,9,0,1,3,1,3,2,0,4,2,0,12,0,2,5,0,0,0,1,3,0,2,3,2,2,1,8,0,0,0,0,9,8,9,4,0,5,0,0,1,4,1,2,1,1,5,2,1,0,1,2,0,2,3,0,0,0,1,1,0,1,0,1,0,0,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/2016,3,2,0,1,0,0,3,1,4,0,4,32,2,1,0,1,0,3,3,13,2,2,6,1,1,3,1,2,1,1,4,13,1,0,1,1,5,3,5,2,3,1,1,0,1,7,1,1,2,0,8,2,1,1,5,1,14,0,0,9,1,1,0,0,2,1,0,2,1,6,2,3,0,2,4,2,6,0,2,3,10,1,0,1,2,2,0,1,1,0,1,1,0,2,1,2,1,1,1,0,1,3,3,1,2,1,0,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2016,9,1,3,4,4,1,3,6,4,1,4,14,3,4,4,0,0,5,3,10,10,1,4,1,9,0,3,1,1,0,4,9,0,5,2,0,10,15,7,1,6,3,0,0,3,17,1,1,4,3,2,1,0,2,4,1,17,1,0,26,0,1,6,4,1,0,1,3,4,11,1,3,0,2,3,1,7,5,9,7,3,3,0,1,1,1,1,1,1,1,0,3,2,0,0,3,2,0,1,1,2,0,4,1,3,0,0,0,3,0,3,0,6,2,2,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
