wage,education,experience,ethnicity,smsa,south,age,nearcollege,nearcollege2,nearcollege4,enrolled,married,education66,smsa66,south66,feducation,meducation,fameducation,kww,iq,parents14,library14
455,14,6,0,1,0,26,0,no,none,no,yes,11,no,no,10,12,6,38,118,step,yes
460,16,2,0,1,0,24,0,no,none,no,no,8,no,no,10,12,6,25,110,step,yes
277,13,7,0,0,0,26,0,no,none,no,yes,11,no,no,9.93999958,14,4,37,119,singlemom,yes
808,17,11,0,1,0,34,0,no,none,no,yes,16,no,no,8,12,6,43,103,both,yes
624,14,7,0,0,0,27,0,no,none,no,yes,12,no,no,12,14,2,33,103,both,yes
697,12,8,0,1,0,26,0,no,none,no,yes,11,no,no,8,12,6,40,104,both,yes
378,14,6,0,0,0,26,0,no,none,no,yes,10,no,no,8,12,6,32,108,both,yes
473,12,6,0,0,0,24,0,no,none,no,yes,9,no,no,8,12,6,33,118,both,no
425,12,6,0,0,0,24,0,no,none,no,yes,9,no,no,8,12,6,21,98,both,no
649,16,2,0,0,0,24,0,no,none,no,yes,9,no,no,8,12,6,25,120,both,yes
491,15,4,0,1,0,25,0,no,none,no,yes,9,yes,no,12,15,2,25,144,both,yes
924,18,2,0,0,0,26,0,no,none,no,no,12,no,no,12,16,2,25,#N/A,step,yes
350,12,6,0,0,0,24,0,no,none,no,yes,9,no,no,12,10,5,38,#N/A,both,no
600,13,6,0,0,0,25,0,no,none,no,yes,9,no,no,13,12,2,27,#N/A,both,no
429,9,16,0,0,0,31,0,no,none,no,yes,9,no,no,3,7,8,30,#N/A,both,no
500,12,8,0,0,0,26,0,no,none,no,yes,9,no,no,2,7,8,20,100,both,no
500,9,9,0,0,0,24,0,no,none,no,no,8,no,no,2,7,8,12,#N/A,both,no
350,8,20,0,0,0,34,0,no,none,no,yes,8,no,no,8,8,8,39,#N/A,both,no
370,14,7,0,0,0,27,0,no,none,no,yes,11,no,no,8,10,8,32,86,both,yes
380,16,2,0,0,0,24,0,no,none,no,yes,8,no,no,8,12,6,21,#N/A,both,yes
250,14,5,0,0,0,25,0,no,none,no,yes,9,no,no,9,12,6,30,#N/A,both,yes
506,18,6,0,1,0,30,0,no,none,no,yes,15,yes,no,6,8,8,40,122,both,yes
619,12,9,0,1,0,27,0,no,none,yes,yes,10,no,no,12,13,2,35,98,both,yes
381,16,2,0,0,0,24,0,no,none,yes,yes,8,no,no,12,13,2,28,#N/A,both,yes
361,12,12,0,0,0,30,0,no,none,no,yes,12,no,no,9.93999958,13,4,37,101,both,yes
588,12,10,0,1,0,28,0,no,none,no,yes,12,no,no,9.93999958,8,9,33,117,singlemom,yes
350,12,6,0,1,0,24,0,no,none,no,yes,9,no,no,9.93999958,8,9,35,119,singlemom,yes
484,12,14,0,1,0,32,0,no,none,no,yes,12,yes,no,8,12,6,37,105,both,yes
835,11,17,0,0,0,34,0,no,none,no,yes,11,no,no,6,9,8,37,104,both,no
535,10,13,0,1,0,29,0,no,none,no,yes,8,no,no,8,12,6,22,#N/A,both,yes
385,17,5,0,0,0,28,1,no,public,no,no,13,no,no,9.93999958,12,4,46,111,other,yes
450,11,8,0,0,0,25,1,no,public,no,no,10,no,no,8,8,8,22,96,both,yes
491,16,6,0,0,0,28,1,no,public,no,yes,13,no,no,12,8,5,29,94,both,yes
914,12,6,0,0,0,24,1,no,public,no,yes,8,no,no,9.93999958,10,9,41,#N/A,singlemom,yes
831,18,8,0,1,0,32,1,no,public,no,yes,17,no,no,8,12,6,36,101,both,no
434,12,12,0,0,0,30,1,no,public,no,yes,12,no,no,8,8,8,36,83,both,yes
700,12,8,0,0,0,26,1,no,public,no,yes,11,no,no,8,8,8,34,112,both,yes
542,10,10,0,0,0,26,1,no,public,no,yes,9,no,no,8,8,8,28,93,both,no
231,16,2,0,0,0,24,1,no,public,no,no,8,no,no,12,13,2,27,#N/A,both,yes
395,12,16,0,0,0,34,0,no,none,no,yes,12,no,no,12,9,5,42,105,both,no
721,12,7,0,1,0,25,0,no,none,no,yes,10,no,no,9.93999958,10.25,9,37,115,other,yes
1187,12,7,0,0,0,25,0,no,none,no,no,10,no,no,8,15,6,24,105,both,no
501,12,7,0,1,0,25,0,no,none,no,yes,9,no,no,8,10,8,27,88,both,no
336,16,2,0,1,0,24,1,no,private,no,no,9,no,no,16,13,1,39,122,both,yes
565,12,14,0,0,0,32,1,no,private,no,yes,12,no,no,8,8,8,43,96,both,no
964,17,11,0,0,1,34,0,no,none,no,yes,17,yes,no,6,12,6,42,123,both,no
1374,12,15,0,1,0,33,0,no,none,no,yes,12,yes,no,12,12,3,45,#N/A,both,yes
800,12,10,0,1,0,28,0,no,none,no,yes,11,yes,no,12,12,3,31,104,both,yes
609,12,12,0,1,0,30,0,no,none,no,yes,12,yes,no,7,11,8,43,108,both,yes
670,16,3,0,1,0,25,0,no,none,no,yes,9,yes,no,12,12,3,35,116,both,yes
445,11,8,0,1,0,25,0,no,none,no,yes,9,yes,no,8,7,8,26,92,both,yes
485,13,6,0,1,0,25,0,no,none,no,yes,9,yes,no,10,12,6,32,102,both,yes
710,18,8,0,0,0,32,0,no,none,no,yes,16,no,no,12,16,2,45,109,both,yes
953,12,14,0,0,0,32,0,no,none,no,yes,12,no,no,9.93999958,10.25,9,43,103,other,yes
480,11,8,0,0,0,25,0,no,none,no,yes,7,no,no,10,8,8,22,#N/A,both,yes
500,13,8,0,1,0,27,0,no,none,no,yes,11,yes,no,12,12,3,39,97,both,yes
457,16,4,0,1,1,26,0,no,none,yes,no,11,no,no,12,12,3,42,101,both,yes
721,18,0,0,0,0,24,1,no,private,no,yes,9,no,no,18,12,2,39,#N/A,both,yes
733,12,6,0,0,0,24,1,no,private,no,yes,8,no,no,9.93999958,12,4,41,#N/A,singlemom,yes
330,12,15,0,0,0,33,1,no,private,no,yes,12,no,no,8,12,6,31,#N/A,both,no
410,12,9,0,0,0,27,1,no,private,no,yes,12,no,no,8,11,8,40,98,both,yes
486,12,9,0,0,0,27,1,no,private,no,yes,10,no,no,8,8,8,23,96,both,yes
962,18,7,0,1,1,31,1,no,private,no,yes,16,no,no,9,13,6,46,122,both,no
359,16,2,0,0,0,24,1,no,private,no,yes,9,no,no,12,12,3,29,114,both,no
330,12,6,0,0,0,24,0,yes,none,no,no,9,no,no,9,12,6,37,100,both,yes
625,12,10,0,0,0,28,0,yes,none,no,yes,12,no,no,9.93999958,10,9,38,104,step,yes
495,12,8,0,0,0,26,0,yes,none,no,yes,11,no,no,5,8,8,35,111,both,yes
653,12,11,0,0,0,29,0,yes,none,no,yes,12,no,no,12,12,3,44,110,step,yes
722,12,9,0,0,0,27,0,yes,none,no,yes,10,no,no,15,12,2,26,87,both,yes
704,12,7,0,0,0,25,0,yes,none,no,yes,9,no,no,15,12,2,34,103,both,yes
514,9,14,0,0,0,29,0,yes,none,no,yes,9,no,no,1,3,8,31,#N/A,both,no
625,12,13,0,1,0,31,0,yes,none,no,no,12,no,no,14,12,2,27,95,both,yes
622,18,5,0,0,0,29,0,yes,none,no,no,13,no,no,12,15,2,41,116,both,yes
427,15,5,0,1,0,26,0,yes,none,no,yes,10,no,no,12,15,2,31,109,both,yes
653,12,11,0,0,0,29,0,yes,none,no,yes,12,no,no,12,12,3,36,104,both,no
643,12,12,0,0,0,30,0,yes,none,no,yes,12,no,no,12,12,3,38,104,both,no
575,12,16,0,1,0,34,0,yes,none,no,yes,12,no,no,12,12,3,37,110,both,no
313,13,15,0,0,1,34,0,yes,none,yes,yes,12,no,no,9.93999958,10.25,9,32,100,step,yes
664,18,0,0,0,0,24,0,yes,none,no,yes,9,no,no,9.93999958,16,4,39,116,singlemom,yes
555,13,13,0,0,0,32,0,yes,none,no,no,13,no,no,8,13,6,40,94,both,yes
300,18,0,0,1,0,24,0,yes,none,no,no,8,no,no,12,12,3,44,#N/A,both,yes
642,15,7,0,0,0,28,0,no,none,no,yes,12,no,no,12,16,2,38,115,both,yes
667,14,8,0,1,0,28,0,no,none,no,yes,12,yes,no,12,8,5,45,123,both,yes
1320,18,4,0,1,0,28,0,no,none,no,yes,13,yes,no,15,13,1,47,113,both,yes
504,12,6,0,1,0,24,0,no,none,no,yes,8,yes,no,9,9,7,29,#N/A,step,yes
781,16,3,0,1,0,25,0,no,none,no,yes,9,yes,no,12,12,3,29,106,both,yes
817,14,5,0,1,0,25,0,no,none,no,no,10,no,no,12,12,3,40,114,both,no
520,12,10,0,0,0,28,0,no,none,no,no,11,no,no,12,6,5,32,95,both,yes
577,12,9,0,0,0,27,0,no,none,no,yes,10,no,no,12,6,5,33,113,both,yes
375,11,8,0,0,0,25,0,no,none,no,yes,7,no,no,12,6,5,16,#N/A,both,yes
500,12,6,0,0,0,24,0,no,none,no,yes,9,no,no,12,8,5,32,#N/A,both,no
625,16,6,0,1,0,28,0,no,none,no,no,13,no,no,12,12,3,48,111,both,yes
684,16,12,0,0,0,34,0,no,none,no,yes,16,no,no,9.93999958,10.25,9,35,110,both,yes
470,14,6,0,0,0,26,0,no,none,no,yes,11,no,no,12,12,3,31,100,both,yes
628,13,8,0,0,0,27,0,no,none,no,yes,12,no,no,12,12,3,39,95,both,yes
525,13,5,0,0,0,24,0,no,none,no,no,7,no,no,12,8,5,20,#N/A,both,yes
554,12,14,0,0,0,32,0,no,none,no,yes,12,no,no,8,8,8,34,100,both,no
641,16,3,0,1,0,25,1,yes,private,no,no,9,yes,no,12,12,3,36,130,both,yes
513,13,15,0,1,0,34,1,yes,private,no,yes,12,yes,no,8,12,6,36,98,both,no
604,12,9,0,1,0,27,1,yes,private,no,yes,12,yes,no,12,12,3,36,103,both,yes
700,13,14,0,1,0,33,1,yes,private,no,yes,13,yes,no,8,15,6,39,108,both,no
606,12,15,0,1,0,33,1,yes,private,no,yes,12,yes,no,8,12,6,38,#N/A,both,yes
1021,12,15,0,1,0,33,1,yes,private,no,yes,12,yes,no,9.93999958,12,4,47,101,singlemom,yes
714,12,13,0,1,0,31,1,yes,private,no,no,12,yes,no,16,12,2,43,90,both,yes
500,12,10,0,1,0,28,1,yes,private,no,yes,9,yes,no,8,8,8,34,79,both,yes
583,12,10,0,1,0,28,1,yes,private,no,yes,12,yes,no,14,8,5,47,94,both,yes
706,12,13,0,1,0,31,1,yes,private,no,yes,12,yes,no,5,8,8,41,115,both,no
520,16,8,0,0,0,30,1,yes,public,yes,yes,14,no,no,11,12,6,39,118,both,yes
656,16,7,0,1,0,29,1,yes,public,no,yes,13,yes,no,9.93999958,10.25,9,41,114,both,yes
684,16,6,0,1,0,28,1,yes,public,no,yes,12,no,no,16,14,1,33,114,both,yes
276,13,6,0,1,0,25,1,yes,public,no,yes,10,yes,no,11,11,7,33,84,both,yes
707,13,15,1,1,0,34,1,yes,public,no,yes,12,yes,no,9.93999958,12,4,37,92,both,yes
788,12,16,0,1,0,34,1,yes,public,no,yes,12,yes,no,8,11,8,42,107,both,yes
1319,18,7,0,1,0,31,1,yes,public,no,yes,15,yes,no,18,12,2,44,137,both,yes
404,14,8,0,1,0,28,1,yes,public,no,no,11,yes,no,9,8,8,33,129,both,no
300,16,3,0,1,0,25,1,yes,public,yes,yes,10,yes,no,12,12,3,41,101,both,yes
673,12,8,0,1,0,26,1,yes,public,no,yes,11,yes,no,12,12,3,40,98,both,yes
722,12,16,0,1,0,34,1,yes,public,no,yes,12,yes,no,9.93999958,8,9,41,108,both,no
769,16,4,0,0,0,26,1,yes,public,no,yes,10,yes,no,8,2,8,37,114,both,no
760,16,8,0,0,0,30,1,no,public,no,yes,14,no,no,6,12,6,37,110,both,yes
434,18,6,0,0,0,30,1,no,public,no,yes,14,yes,no,11,12,6,37,111,both,yes
1192,13,15,0,0,0,34,1,no,public,no,yes,13,no,no,12,8,5,30,99,both,yes
462,17,8,0,0,0,31,1,no,public,yes,yes,15,no,no,9.93999958,4,9,39,113,singlemom,yes
370,12,6,0,0,0,24,1,no,public,no,yes,9,no,no,12,12,3,29,101,both,yes
475,12,12,0,0,0,30,1,no,public,no,no,12,no,no,12,12,3,25,99,both,no
435,12,10,0,0,0,28,1,no,public,no,yes,12,no,no,12,12,3,37,101,both,no
332,12,8,0,0,0,26,1,no,public,no,no,11,no,no,8,12,6,24,75,both,yes
640,16,9,0,1,0,31,1,no,public,no,no,15,no,no,12,12,3,49,102,both,yes
505,12,16,0,0,0,34,1,no,public,no,yes,12,no,no,9.93999958,6,9,29,91,step,no
625,16,7,0,0,0,29,1,no,public,no,yes,14,no,no,10,12,6,38,113,both,no
462,12,13,0,0,0,31,1,no,public,no,yes,12,no,no,9.93999958,8,9,34,120,both,yes
817,17,4,0,1,1,27,1,yes,public,no,yes,12,yes,no,16,16,1,42,134,both,yes
433,17,1,0,1,0,24,1,yes,public,yes,yes,9,yes,no,9.93999958,13,4,26,105,both,yes
641,14,5,0,1,0,25,1,yes,public,no,no,10,yes,no,15,12,2,32,98,both,yes
225,15,4,0,0,0,25,1,yes,public,yes,no,9,yes,no,15,12,2,28,107,both,yes
721,15,13,1,1,0,34,1,yes,public,yes,yes,12,yes,no,9.93999958,14,4,39,110,step,yes
722,16,4,0,1,0,26,1,yes,public,no,no,11,yes,no,12,12,3,30,101,both,yes
817,16,7,0,1,0,29,1,yes,public,no,yes,14,yes,no,16,16,1,31,107,both,yes
664,16,5,0,1,0,27,1,yes,public,no,yes,12,yes,no,16,13,1,43,115,both,yes
897,18,4,0,1,0,28,1,yes,public,no,yes,13,yes,no,12,12,3,39,121,other,yes
793,11,17,0,1,0,34,1,yes,public,no,yes,11,yes,no,9.93999958,10.25,9,40,115,both,yes
539,15,10,0,1,0,31,1,yes,public,no,yes,14,yes,no,10,12,6,42,134,both,yes
897,11,10,0,1,0,27,1,yes,public,no,yes,11,yes,no,10,12,6,39,#N/A,both,yes
721,15,9,0,1,0,30,1,yes,public,no,yes,14,yes,no,13,12,2,52,105,both,yes
925,13,5,0,1,0,24,1,yes,public,no,yes,8,yes,no,12,12,3,28,97,both,yes
508,12,10,0,1,0,28,1,yes,public,no,yes,12,yes,no,8,10,8,38,108,both,yes
929,16,10,0,1,0,32,1,yes,public,no,no,16,yes,no,8,10,8,45,113,both,yes
705,17,10,0,1,0,33,1,yes,public,no,yes,16,yes,no,9.93999958,10.25,9,47,96,both,yes
865,12,12,0,1,0,30,1,yes,public,no,yes,12,yes,no,9.93999958,5,9,39,#N/A,singlemom,yes
520,16,2,0,1,0,24,1,yes,public,no,yes,9,yes,no,12,12,3,41,137,both,yes
417,12,6,0,1,0,24,1,yes,public,no,yes,8,yes,no,10,8,8,30,#N/A,both,yes
266,15,5,0,1,0,26,1,yes,public,yes,no,11,yes,no,10,10,7,37,#N/A,both,yes
625,15,3,0,1,0,24,1,yes,public,no,no,9,yes,no,16,14,1,30,#N/A,both,yes
940,12,13,0,1,0,31,1,yes,public,no,yes,12,yes,no,9.93999958,12,4,34,110,both,yes
766,16,3,0,1,0,25,1,yes,public,no,no,10,yes,no,16,12,2,38,120,both,yes
801,9,14,0,1,0,29,1,yes,public,no,yes,8,yes,no,10,12,6,26,#N/A,both,yes
707,15,7,0,1,0,28,1,yes,public,no,no,12,yes,no,10,12,6,36,105,both,yes
684,12,12,0,1,0,30,1,yes,public,no,yes,11,yes,no,9.93999958,10,9,40,121,singlemom,yes
417,16,4,0,1,0,26,1,yes,public,no,yes,11,yes,no,9,12,6,29,113,both,yes
600,18,5,0,1,0,29,1,yes,public,no,no,14,no,no,8,12,6,41,113,both,no
682,15,4,0,1,0,25,1,yes,public,no,no,10,yes,no,9.93999958,13,4,37,101,step,no
918,18,7,0,0,0,31,1,yes,public,no,yes,15,no,no,12,9,5,41,104,both,yes
738,12,14,0,1,0,32,1,yes,public,no,yes,12,yes,no,9.93999958,10.25,9,37,96,other,yes
1167,12,10,0,1,0,28,1,yes,public,yes,no,11,yes,no,10,12,6,32,92,both,yes
765,11,12,0,1,0,29,1,yes,public,no,yes,11,yes,no,10,10,7,23,80,both,no
962,12,8,0,1,0,26,1,yes,public,no,no,11,yes,no,10,10,7,28,117,both,no
300,18,3,0,1,0,27,1,yes,public,no,no,12,yes,no,12,12,3,44,134,both,yes
658,16,2,0,1,0,24,1,yes,public,no,no,9,yes,no,12,12,3,42,126,both,yes
462,12,8,0,1,0,26,1,yes,public,no,yes,10,yes,no,8,8,8,25,95,both,yes
721,12,6,0,1,0,24,1,yes,public,no,yes,9,yes,no,8,8,8,18,102,both,yes
865,12,7,0,1,0,25,1,yes,public,no,yes,10,yes,no,8,12,6,36,#N/A,both,no
596,11,7,0,1,0,24,1,yes,public,no,yes,8,yes,no,7,5,8,22,#N/A,both,yes
909,12,14,0,1,0,32,1,yes,public,no,yes,12,yes,no,8,10,8,42,112,both,yes
1049,12,11,0,1,0,29,1,yes,public,no,yes,12,yes,no,8,10,8,45,#N/A,both,yes
455,13,15,0,1,1,34,1,yes,public,no,yes,13,yes,no,9.93999958,10.25,9,47,104,both,yes
675,12,9,1,0,1,27,1,yes,private,no,no,12,yes,no,9.93999958,10.25,9,32,81,both,yes
721,12,6,1,1,0,24,1,yes,private,no,no,9,yes,no,9.93999958,10.25,9,20,70,both,yes
600,7,20,1,1,0,33,1,yes,private,no,yes,7,yes,no,8,8,8,#N/A,#N/A,both,yes
925,12,10,1,1,0,28,1,yes,private,no,no,11,yes,no,8,8,8,18,70,both,yes
750,12,10,0,1,0,28,1,yes,private,no,yes,11,yes,no,6,6,8,20,83,both,yes
563,12,10,0,1,0,28,1,yes,private,no,yes,10,yes,no,6,6,8,13,84,both,yes
625,14,6,0,1,0,26,1,yes,private,no,yes,10,yes,no,12,10,5,25,104,both,no
300,10,13,0,0,0,29,1,yes,private,no,yes,10,yes,no,9.93999958,10.25,9,30,82,singlemom,yes
1380,12,9,0,0,0,27,1,yes,private,no,yes,11,yes,no,8,12,6,32,109,both,yes
470,14,5,0,1,0,25,1,yes,private,no,yes,9,yes,no,12,12,3,25,111,both,yes
788,12,10,0,1,0,28,1,yes,private,no,yes,12,yes,no,12,12,3,37,97,both,yes
230,16,3,0,1,0,25,1,yes,private,yes,yes,9,yes,no,8,12,6,33,120,both,yes
389,10,11,0,0,0,27,0,no,none,no,no,8,no,no,12,12,3,34,#N/A,both,yes
315,12,15,0,1,0,33,0,no,none,no,yes,12,no,no,7,12,6,33,94,both,no
355,17,6,0,1,0,29,0,no,none,yes,yes,14,no,no,3,5,8,46,116,both,yes
500,8,12,0,1,0,26,0,no,none,no,yes,8,no,no,5,8,8,25,#N/A,both,no
650,11,16,0,0,0,33,0,no,none,no,yes,10,no,no,8,11,8,30,#N/A,both,no
815,12,9,0,1,0,27,0,no,none,no,no,11,no,no,8,11,8,29,#N/A,both,yes
649,13,7,0,0,0,26,0,no,none,no,no,11,no,no,13,12,2,33,101,both,yes
435,12,11,0,1,0,29,0,no,none,no,yes,12,no,no,9,10.25,9,36,98,step,no
600,11,10,0,0,0,27,0,yes,none,no,yes,10,no,no,10,15,6,32,110,both,no
206,13,7,0,1,1,26,0,yes,none,no,yes,11,no,no,16,14,1,42,131,both,yes
481,12,9,0,1,1,27,0,yes,none,no,yes,12,yes,no,12,11,5,46,122,both,yes
485,13,5,0,1,1,24,0,yes,none,no,no,9,yes,no,12,10,5,33,88,both,yes
759,18,5,0,1,0,29,0,yes,none,no,yes,14,yes,no,12,12,3,39,111,both,no
995,12,8,0,1,0,26,0,yes,none,no,yes,10,yes,no,12,12,3,35,90,both,no
1167,12,11,0,1,0,29,1,no,private,no,yes,12,yes,no,9.93999958,10.25,9,41,#N/A,other,yes
314,16,3,0,1,0,25,1,no,private,no,yes,10,yes,no,12,12,3,38,120,both,yes
915,13,6,0,1,0,25,1,yes,private,no,no,8,yes,no,14,12,2,25,#N/A,both,yes
664,13,7,0,1,0,26,1,yes,private,yes,yes,10,yes,no,16,12,2,35,#N/A,both,yes
783,12,11,0,1,0,29,1,yes,private,no,no,12,yes,no,9.93999958,8,9,29,108,step,yes
650,13,13,0,1,0,32,1,yes,private,no,yes,13,yes,no,8,12,6,43,99,both,yes
267,9,12,0,1,1,27,1,no,private,no,yes,8,yes,no,12,6,5,36,#N/A,both,no
355,8,19,0,0,0,33,1,no,private,no,yes,8,yes,no,8,8,8,#N/A,#N/A,both,no
440,8,19,0,0,0,33,1,no,private,no,yes,8,yes,no,9.93999958,10.25,9,34,#N/A,other,no
475,11,13,0,1,0,30,1,no,private,no,yes,11,yes,no,6,12,6,31,80,both,no
726,11,15,0,1,0,32,1,no,private,no,yes,11,yes,no,5,10,8,45,93,both,yes
721,16,6,0,1,0,28,1,no,private,no,yes,12,yes,no,17,12,2,42,96,singlemom,yes
563,12,16,0,1,0,34,1,no,private,no,yes,12,yes,no,9.93999958,10.25,9,46,85,other,no
600,12,8,0,1,0,26,1,no,private,no,yes,11,yes,no,12,13,2,32,108,both,yes
692,15,4,0,1,0,25,1,no,private,no,yes,9,yes,no,13,12,2,36,110,both,yes
423,15,7,0,1,0,28,1,no,private,no,no,12,yes,no,10,11,7,43,118,both,yes
786,12,6,0,1,0,24,1,no,private,no,yes,9,yes,no,14,10.25,5,30,102,both,yes
1202,12,13,0,1,0,31,1,no,private,no,yes,12,yes,no,8,12,6,44,#N/A,both,yes
577,16,12,0,1,0,34,1,no,private,no,no,16,yes,no,9.93999958,18,4,46,113,singlemom,yes
635,18,3,0,0,0,27,1,no,private,no,yes,12,no,no,11,10,7,37,112,both,yes
410,12,9,0,1,0,27,1,no,private,no,yes,11,yes,no,9.93999958,12,4,31,115,both,yes
370,16,2,0,1,0,24,1,no,private,no,yes,9,yes,no,12,10,5,30,117,both,yes
789,16,4,0,1,0,26,1,no,private,no,yes,11,yes,no,11,10,7,28,119,both,yes
450,17,1,0,1,0,24,1,no,private,no,yes,8,yes,no,11,10,7,32,#N/A,both,yes
1251,12,10,0,1,0,28,1,no,private,no,yes,12,yes,no,11,12,6,39,94,both,yes
808,16,8,0,1,0,30,1,yes,private,no,yes,14,yes,no,16,13,1,42,109,both,yes
308,16,8,0,1,0,30,1,yes,private,no,yes,13,yes,no,8,12,6,49,107,both,no
817,12,12,0,0,0,30,1,no,public,no,yes,12,no,no,12,12,3,29,#N/A,both,yes
673,16,8,0,1,0,30,1,no,public,no,no,13,no,no,6,6,8,38,121,both,yes
524,12,11,0,0,0,29,1,no,public,yes,yes,12,no,no,9.93999958,10.25,9,32,90,both,yes
275,15,9,0,0,0,30,1,no,public,no,yes,13,no,no,8,9,8,34,#N/A,both,no
423,17,5,0,0,0,28,1,no,public,no,yes,12,no,no,14,12,2,32,#N/A,both,yes
641,16,6,0,1,0,28,1,no,public,no,yes,12,no,no,10,8,8,38,#N/A,both,yes
450,12,10,0,0,0,28,1,no,public,no,no,12,no,no,9,9,7,37,121,both,no
333,12,8,0,0,0,26,1,no,public,no,yes,11,no,no,6,7,8,21,89,both,yes
913,12,14,0,0,0,32,1,no,public,no,yes,12,no,no,8,12,6,28,101,both,no
128,11,10,0,0,0,27,1,no,public,no,no,10,no,no,8,9,8,21,68,both,no
396,16,5,0,0,0,27,1,no,public,no,yes,12,yes,no,14,12,2,50,118,both,yes
475,13,9,0,1,0,28,1,no,public,yes,yes,11,no,no,12,12,3,40,102,both,yes
450,13,12,0,0,0,31,1,no,public,no,yes,13,no,no,8,12,6,38,#N/A,both,yes
300,16,2,0,0,0,24,1,no,public,no,yes,9,no,no,12,12,3,27,102,both,yes
462,18,5,0,1,0,29,1,no,private,no,yes,13,yes,no,8,12,6,47,#N/A,both,yes
630,12,14,0,0,0,32,1,no,private,no,yes,12,no,no,7,9,8,48,109,both,yes
485,12,15,0,0,0,33,1,no,private,no,yes,12,no,no,6,4,8,38,94,both,no
549,12,12,0,0,0,30,1,no,private,no,yes,12,no,no,5,6,8,34,115,both,yes
372,12,7,0,0,0,25,1,no,private,no,no,10,no,no,5,6,8,30,101,both,yes
641,12,16,0,0,0,34,1,no,private,no,yes,12,no,no,4,8,8,41,92,both,yes
519,12,11,0,1,0,29,1,no,private,no,yes,12,no,no,9.93999958,8,9,37,89,singlemom,no
385,9,11,0,0,0,26,1,no,private,no,no,9,no,no,5,11,8,32,71,both,yes
450,16,7,0,1,1,29,1,no,private,no,yes,13,yes,no,12,8,5,32,97,both,yes
315,12,8,0,0,0,26,0,no,none,no,yes,11,no,no,10,12,6,38,116,both,yes
731,14,9,0,0,0,29,0,no,none,no,yes,11,no,no,11,12,6,39,130,both,yes
325,12,14,0,0,0,32,0,no,none,no,yes,8,no,no,6,12,6,34,102,both,yes
616,16,6,0,1,0,28,0,no,none,no,yes,12,no,no,12,12,3,38,119,both,yes
346,15,9,0,1,0,30,0,no,none,no,no,14,no,no,10,10,7,45,104,both,yes
471,13,9,0,1,0,28,0,no,none,no,no,12,no,no,8,13,6,42,91,both,yes
300,12,9,0,0,0,27,0,no,none,no,no,12,no,no,7,8,8,34,93,both,no
430,13,5,0,1,0,24,1,no,public,no,yes,8,yes,no,15,10,5,32,#N/A,both,yes
267,12,10,1,1,0,28,1,no,public,no,yes,12,yes,no,12,8,5,37,95,both,no
230,12,10,0,1,0,28,1,no,public,no,no,9,yes,no,13,10,5,24,74,step,yes
432,14,4,0,1,0,24,1,no,public,no,no,9,yes,no,9.93999958,10,9,24,115,singlemom,yes
531,12,8,0,1,0,26,1,no,public,no,yes,10,yes,no,12,12,3,31,89,both,yes
1100,12,9,0,1,0,27,1,no,public,no,yes,10,yes,no,12,11,5,38,92,both,yes
588,12,10,1,1,0,28,1,no,public,no,yes,12,yes,no,8,12,6,25,104,both,yes
841,18,6,0,0,0,30,1,no,public,no,yes,14,yes,no,9.93999958,15,4,44,109,both,yes
641,15,3,0,1,0,24,1,no,public,no,yes,9,yes,no,9.93999958,10,9,23,124,singlemom,yes
962,14,14,0,1,0,34,1,no,public,no,yes,14,yes,no,12,12,3,41,#N/A,both,yes
921,13,14,0,1,0,33,1,no,public,no,yes,12,yes,no,11,12,6,37,#N/A,both,no
350,15,6,0,0,0,27,0,no,none,no,yes,11,no,no,9.93999958,12,4,29,94,both,yes
385,16,2,0,0,0,24,0,no,none,no,#N/A,8,no,no,12,12,3,25,#N/A,both,yes
618,16,11,0,0,0,33,0,no,none,no,yes,16,no,no,4,12,6,44,120,both,yes
470,13,12,0,1,0,31,0,no,none,yes,yes,12,yes,no,9.93999958,10.25,9,35,103,both,yes
411,12,9,0,0,0,27,0,no,none,no,yes,11,no,no,12,10.25,5,31,92,other,yes
400,12,7,0,0,0,25,0,no,none,no,yes,9,no,no,12,10,5,24,111,both,yes
700,11,16,0,1,0,33,0,no,none,no,yes,11,yes,no,9,8,8,40,96,both,no
311,15,6,0,1,0,27,0,no,none,yes,yes,11,yes,no,12,12,3,40,103,both,no
243,14,4,0,0,1,24,0,no,none,no,yes,9,yes,no,12,12,3,35,110,both,yes
248,12,14,1,1,1,32,0,no,none,no,no,12,yes,no,5,7,8,35,67,both,no
423,11,13,1,1,0,30,0,no,none,no,no,11,yes,no,8,8,8,26,69,both,yes
600,11,16,1,1,0,33,0,no,none,no,no,11,yes,no,8,8,8,32,91,both,yes
700,17,2,1,1,0,25,0,no,none,no,yes,9,yes,no,8,4,8,34,104,both,yes
300,12,6,0,1,0,24,0,no,none,no,no,9,yes,no,10,12,6,36,124,both,yes
691,12,6,0,1,0,24,0,no,none,no,yes,9,yes,no,11,12,6,42,98,both,no
600,12,12,0,1,0,30,0,no,none,no,yes,12,yes,no,7,9,8,48,86,both,yes
700,12,12,0,1,0,30,0,no,none,no,yes,12,yes,no,9.93999958,12,4,44,118,singlemom,yes
275,14,5,0,0,0,25,0,no,none,yes,no,9,yes,no,12,12,3,#N/A,98,both,no
675,9,19,1,1,0,34,0,no,none,no,yes,9,yes,no,4,7,8,23,92,both,yes
449,17,5,0,1,0,28,0,no,none,yes,yes,13,yes,no,12,12,3,40,116,both,yes
